,Star Name
1952,SDSS J000013.54+255418.6 [de]
1953,SDSS J000013.54+255418.6 [de]
1954,SDSS J000013.54+255418.6 [de]
1955,SDSS J000013.54+255418.6 [de]
1956,SDSS J000013.54+255418.6 [de]
1957,SDSS J000013.54+255418.6 [de]
1958,SDSS J000013.54+255418.6 [de]
1959,SDSS J000013.54+255418.6 [de]
1960,SDSS J000013.54+255418.6 [de]
1961,SDSS J000013.54+255418.6 [de]
1962,SDSS J000013.54+255418.6 [de]
1963,SDSS J000013.54+255418.6 [de]
1964,SDSS J000013.54+255418.6 [de]
1965,SDSS J000013.54+255418.6 [de]
1966,SDSS J000013.54+255418.6 [de]
1967,SDSS J000013.54+255418.6 [de]
1968,SDSS J000013.54+255418.6 [de]
1969,SDSS J000013.54+255418.6 [de]
1970,SDSS J000013.54+255418.6 [de]
1971,SDSS J000013.54+255418.6 [de]
1972,SDSS J000013.54+255418.6 [de]
1973,SDSS J000013.54+255418.6 [de]
1974,SDSS J000013.54+255418.6 [de]
1975,SDSS J000013.54+255418.6 [de]
1976,SDSS J000013.54+255418.6 [de]
1977,SDSS J000013.54+255418.6 [de]
1978,SDSS J000013.54+255418.6 [de]
1979,SDSS J000013.54+255418.6 [de]
1980,SDSS J000013.54+255418.6 [de]
1981,SDSS J000013.54+255418.6 [de]
1982,SDSS J000013.54+255418.6 [de]
1983,SDSS J000013.54+255418.6 [de]
1984,SDSS J000013.54+255418.6 [de]
1985,SDSS J000013.54+255418.6 [de]
1986,SDSS J000013.54+255418.6 [de]
1987,SDSS J000013.54+255418.6 [de]
1988,SDSS J000013.54+255418.6 [de]
1989,SDSS J000013.54+255418.6 [de]
1990,SDSS J000013.54+255418.6 [de]
1991,SDSS J000013.54+255418.6 [de]
1992,SDSS J000013.54+255418.6 [de]
1993,SDSS J000013.54+255418.6 [de]
1994,SDSS J000013.54+255418.6 [de]
1995,SDSS J000013.54+255418.6 [de]
1996,SDSS J000013.54+255418.6 [de]
1997,SDSS J000013.54+255418.6 [de]
1998,SDSS J000013.54+255418.6 [de]
1999,SDSS J000013.54+255418.6 [de]
2000,SDSS J000013.54+255418.6 [de]
2001,SDSS J000013.54+255418.6 [de]
2002,SDSS J000013.54+255418.6 [de]
2003,SDSS J000013.54+255418.6 [de]
2004,SDSS J000013.54+255418.6 [de]
2005,SDSS J000013.54+255418.6 [de]
2006,SDSS J000013.54+255418.6 [de]
2007,SDSS J000013.54+255418.6 [de]
2008,SDSS J000013.54+255418.6 [de]
2009,SDSS J000013.54+255418.6 [de]
2010,SDSS J000013.54+255418.6 [de]
2011,SDSS J000013.54+255418.6 [de]
2012,SDSS J000013.54+255418.6 [de]
2013,SDSS J000013.54+255418.6 [de]
2014,SDSS J000013.54+255418.6 [de]
2015,SDSS J000013.54+255418.6 [de]
2016,SDSS J000013.54+255418.6 [de]
2017,SDSS J000013.54+255418.6 [de]
2018,SDSS J000013.54+255418.6 [de]
2019,SDSS J000013.54+255418.6 [de]
2020,SDSS J000013.54+255418.6 [de]
2021,SDSS J000013.54+255418.6 [de]
2022,SDSS J000013.54+255418.6 [de]
2023,SDSS J000013.54+255418.6 [de]
2024,SDSS J000013.54+255418.6 [de]
2025,SDSS J000013.54+255418.6 [de]
2026,SDSS J000013.54+255418.6 [de]
2027,SDSS J000013.54+255418.6 [de]
2028,SDSS J000013.54+255418.6 [de]
2029,SDSS J000013.54+255418.6 [de]
2030,SDSS J000013.54+255418.6 [de]
2031,SDSS J000013.54+255418.6 [de]
2032,SDSS J000013.54+255418.6 [de]
2033,SDSS J000013.54+255418.6 [de]
2034,SDSS J000013.54+255418.6 [de]
2035,SDSS J000013.54+255418.6 [de]
2036,SDSS J000013.54+255418.6 [de]
2037,SDSS J000013.54+255418.6 [de]
2038,SDSS J000013.54+255418.6 [de]
2039,SDSS J000013.54+255418.6 [de]
2040,SDSS J000013.54+255418.6 [de]
2041,SDSS J000013.54+255418.6 [de]
2042,SDSS J000013.54+255418.6 [de]
2043,SDSS J000013.54+255418.6 [de]
2044,SDSS J000013.54+255418.6 [de]
2045,SDSS J000013.54+255418.6 [de]
2046,SDSS J000013.54+255418.6 [de]
2047,SDSS J000013.54+255418.6 [de]
2048,SDSS J000013.54+255418.6 [de]
2049,SDSS J000013.54+255418.6 [de]
2050,SDSS J000013.54+255418.6 [de]
2051,SDSS J000013.54+255418.6 [de]
2052,SDSS J000013.54+255418.6 [de]
2053,SDSS J000013.54+255418.6 [de]
2054,SDSS J000013.54+255418.6 [de]
2055,SDSS J000013.54+255418.6 [de]
2056,SDSS J000013.54+255418.6 [de]
2057,SDSS J000013.54+255418.6 [de]
2058,SDSS J000013.54+255418.6 [de]
2059,SDSS J000013.54+255418.6 [de]
2060,SDSS J000013.54+255418.6 [de]
2061,SDSS J000013.54+255418.6 [de]
2062,SDSS J000013.54+255418.6 [de]
2063,SDSS J000013.54+255418.6 [de]
2064,SDSS J000013.54+255418.6 [de]
2065,SDSS J000013.54+255418.6 [de]
2066,SDSS J000013.54+255418.6 [de]
2067,SDSS J000013.54+255418.6 [de]
2068,SDSS J000013.54+255418.6 [de]
2069,SDSS J000013.54+255418.6 [de]
2070,SDSS J000013.54+255418.6 [de]
2071,SDSS J000013.54+255418.6 [de]
2072,SDSS J000013.54+255418.6 [de]
2073,SDSS J000013.54+255418.6 [de]
2074,SDSS J000013.54+255418.6 [de]
2075,SDSS J000013.54+255418.6 [de]
2076,SDSS J000013.54+255418.6 [de]
2077,SDSS J000013.54+255418.6 [de]
2078,SDSS J000013.54+255418.6 [de]
2079,SDSS J000013.54+255418.6 [de]
2080,SDSS J000013.54+255418.6 [de]
2081,SDSS J000013.54+255418.6 [de]
2082,SDSS J000013.54+255418.6 [de]
2083,SDSS J000013.54+255418.6 [de]
2084,SDSS J000013.54+255418.6 [de]
2085,SDSS J000013.54+255418.6 [de]
2086,SDSS J000013.54+255418.6 [de]
2087,SDSS J000013.54+255418.6 [de]
2088,SDSS J000013.54+255418.6 [de]
2089,SDSS J000013.54+255418.6 [de]
2090,SDSS J000013.54+255418.6 [de]
2091,SDSS J000013.54+255418.6 [de]
2092,SDSS J000013.54+255418.6 [de]
2093,SDSS J000013.54+255418.6 [de]
2094,SDSS J000013.54+255418.6 [de]
2095,SDSS J000013.54+255418.6 [de]
2096,SDSS J000013.54+255418.6 [de]
2097,SDSS J000013.54+255418.6 [de]
2098,SDSS J000013.54+255418.6 [de]
2099,SDSS J000013.54+255418.6 [de]
2100,SDSS J000013.54+255418.6 [de]
2101,SDSS J000013.54+255418.6 [de]
2102,SDSS J000013.54+255418.6 [de]
2103,SDSS J000013.54+255418.6 [de]
2104,SDSS J000013.54+255418.6 [de]
2105,SDSS J000013.54+255418.6 [de]
2106,SDSS J000013.54+255418.6 [de]
2107,SDSS J000013.54+255418.6 [de]
2108,SDSS J000013.54+255418.6 [de]
2109,SDSS J000013.54+255418.6 [de]
2110,SDSS J000013.54+255418.6 [de]
2111,SDSS J000013.54+255418.6 [de]
2112,SDSS J000013.54+255418.6 [de]
2113,SDSS J000013.54+255418.6 [de]
2114,SDSS J000013.54+255418.6 [de]
2115,SDSS J000013.54+255418.6 [de]
2116,SDSS J000013.54+255418.6 [de]
2117,SDSS J000013.54+255418.6 [de]
2118,SDSS J000013.54+255418.6 [de]
2119,SDSS J000013.54+255418.6 [de]
2120,SDSS J000013.54+255418.6 [de]
2121,SDSS J000013.54+255418.6 [de]
2122,SDSS J000013.54+255418.6 [de]
2123,SDSS J000013.54+255418.6 [de]
2124,SDSS J000013.54+255418.6 [de]
2125,SDSS J000013.54+255418.6 [de]
2126,SDSS J000013.54+255418.6 [de]
2127,SDSS J000013.54+255418.6 [de]
2128,SDSS J000013.54+255418.6 [de]
2129,SDSS J000013.54+255418.6 [de]
2130,SDSS J000013.54+255418.6 [de]
2131,SDSS J000013.54+255418.6 [de]
2132,SDSS J000013.54+255418.6 [de]
2133,SDSS J000013.54+255418.6 [de]
2134,SDSS J000013.54+255418.6 [de]
2135,SDSS J000013.54+255418.6 [de]
2136,SDSS J000013.54+255418.6 [de]
2137,SDSS J000013.54+255418.6 [de]
2138,SDSS J000013.54+255418.6 [de]
2139,SDSS J000013.54+255418.6 [de]
2140,SDSS J000013.54+255418.6 [de]
2141,SDSS J000013.54+255418.6 [de]
2142,SDSS J000013.54+255418.6 [de]
2143,SDSS J000013.54+255418.6 [de]
2144,SDSS J000013.54+255418.6 [de]
2145,SDSS J000013.54+255418.6 [de]
2146,SDSS J000013.54+255418.6 [de]
2147,SDSS J000013.54+255418.6 [de]
2148,SDSS J000013.54+255418.6 [de]
2149,SDSS J000013.54+255418.6 [de]
2150,SDSS J000013.54+255418.6 [de]
2151,SDSS J000013.54+255418.6 [de]
2152,SDSS J000013.54+255418.6 [de]
2153,SDSS J000013.54+255418.6 [de]
2154,SDSS J000013.54+255418.6 [de]
2155,SDSS J000013.54+255418.6 [de]
2156,SDSS J000013.54+255418.6 [de]
2157,SDSS J000013.54+255418.6 [de]
2158,SDSS J000013.54+255418.6 [de]
2159,SDSS J000013.54+255418.6 [de]
2160,SDSS J000013.54+255418.6 [de]
2161,SDSS J000013.54+255418.6 [de]
2162,SDSS J000013.54+255418.6 [de]
2163,SDSS J000013.54+255418.6 [de]
2164,SDSS J000013.54+255418.6 [de]
2165,SDSS J000013.54+255418.6 [de]
2166,SDSS J000013.54+255418.6 [de]
2167,SDSS J000013.54+255418.6 [de]
2168,SDSS J000013.54+255418.6 [de]
2169,SDSS J000013.54+255418.6 [de]
2170,SDSS J000013.54+255418.6 [de]
2171,SDSS J000013.54+255418.6 [de]
2172,SDSS J000013.54+255418.6 [de]
2173,SDSS J000013.54+255418.6 [de]
2174,SDSS J000013.54+255418.6 [de]
2175,SDSS J000013.54+255418.6 [de]
2176,SDSS J000013.54+255418.6 [de]
2177,SDSS J000013.54+255418.6 [de]
2178,SDSS J000013.54+255418.6 [de]
2179,SDSS J000013.54+255418.6 [de]
2180,SDSS J000013.54+255418.6 [de]
2181,SDSS J000013.54+255418.6 [de]
2182,SDSS J000013.54+255418.6 [de]
2183,SDSS J000013.54+255418.6 [de]
2184,SDSS J000013.54+255418.6 [de]
2185,SDSS J000013.54+255418.6 [de]
2186,SDSS J000013.54+255418.6 [de]
2187,SDSS J000013.54+255418.6 [de]
2188,SDSS J000013.54+255418.6 [de]
2189,SDSS J000013.54+255418.6 [de]
2190,SDSS J000013.54+255418.6 [de]
2191,SDSS J000013.54+255418.6 [de]
2192,SDSS J000013.54+255418.6 [de]
2193,SDSS J000013.54+255418.6 [de]
2194,SDSS J000013.54+255418.6 [de]
2195,SDSS J000013.54+255418.6 [de]
2196,SDSS J000013.54+255418.6 [de]
2197,SDSS J000013.54+255418.6 [de]
2198,SDSS J000013.54+255418.6 [de]
2199,SDSS J000013.54+255418.6 [de]
2200,SDSS J000013.54+255418.6 [de]
2201,SDSS J000013.54+255418.6 [de]
2202,SDSS J000013.54+255418.6 [de]
2203,SDSS J000013.54+255418.6 [de]
2204,SDSS J000013.54+255418.6 [de]
2205,SDSS J000013.54+255418.6 [de]
2206,SDSS J000013.54+255418.6 [de]
2207,SDSS J000013.54+255418.6 [de]
2208,SDSS J000013.54+255418.6 [de]
2209,SDSS J000013.54+255418.6 [de]
2210,SDSS J000013.54+255418.6 [de]
2211,SDSS J000013.54+255418.6 [de]
2212,SDSS J000013.54+255418.6 [de]
2213,SDSS J000013.54+255418.6 [de]
2214,SDSS J000013.54+255418.6 [de]
2215,SDSS J000013.54+255418.6 [de]
2216,SDSS J000013.54+255418.6 [de]
2217,SDSS J000013.54+255418.6 [de]
2218,SDSS J000013.54+255418.6 [de]
2219,SDSS J000013.54+255418.6 [de]
2220,SDSS J000013.54+255418.6 [de]
2221,SDSS J000013.54+255418.6 [de]
2222,SDSS J000013.54+255418.6 [de]
2223,SDSS J000013.54+255418.6 [de]
2224,SDSS J000013.54+255418.6 [de]
2225,SDSS J000013.54+255418.6 [de]
2226,SDSS J000013.54+255418.6 [de]
2227,SDSS J000013.54+255418.6 [de]
2228,SDSS J000013.54+255418.6 [de]
2229,SDSS J000013.54+255418.6 [de]
2230,SDSS J000013.54+255418.6 [de]
2231,SDSS J000013.54+255418.6 [de]
2232,SDSS J000013.54+255418.6 [de]
2233,SDSS J000013.54+255418.6 [de]
2234,SDSS J000013.54+255418.6 [de]
2235,SDSS J000013.54+255418.6 [de]
2236,SDSS J000013.54+255418.6 [de]
2237,SDSS J000013.54+255418.6 [de]
2238,SDSS J000013.54+255418.6 [de]
2239,SDSS J000013.54+255418.6 [de]
2240,SDSS J000013.54+255418.6 [de]
2241,SDSS J000013.54+255418.6 [de]
2242,SDSS J000013.54+255418.6 [de]
2243,SDSS J000013.54+255418.6 [de]
2244,SDSS J000013.54+255418.6 [de]
2245,SDSS J000013.54+255418.6 [de]
2246,SDSS J000013.54+255418.6 [de]
2247,SDSS J000013.54+255418.6 [de]
2248,SDSS J000013.54+255418.6 [de]
2249,SDSS J000013.54+255418.6 [de]
2250,SDSS J000013.54+255418.6 [de]
2251,SDSS J000013.54+255418.6 [de]
2252,SDSS J000013.54+255418.6 [de]
2253,SDSS J000013.54+255418.6 [de]
2254,SDSS J000013.54+255418.6 [de]
2255,SDSS J000013.54+255418.6 [de]
2256,SDSS J000013.54+255418.6 [de]
2257,SDSS J000013.54+255418.6 [de]
2258,SDSS J000013.54+255418.6 [de]
2259,SDSS J000013.54+255418.6 [de]
2260,SDSS J000013.54+255418.6 [de]
2261,SDSS J000013.54+255418.6 [de]
2262,SDSS J000013.54+255418.6 [de]
2263,SDSS J000013.54+255418.6 [de]
2264,SDSS J000013.54+255418.6 [de]
2265,SDSS J000013.54+255418.6 [de]
2266,SDSS J000013.54+255418.6 [de]
2267,SDSS J000013.54+255418.6 [de]
2268,SDSS J000013.54+255418.6 [de]
2269,SDSS J000013.54+255418.6 [de]
2270,SDSS J000013.54+255418.6 [de]
2271,SDSS J000013.54+255418.6 [de]
2272,SDSS J000013.54+255418.6 [de]
2273,SDSS J000013.54+255418.6 [de]
2274,SDSS J000013.54+255418.6 [de]
2275,SDSS J000013.54+255418.6 [de]
2276,SDSS J000013.54+255418.6 [de]
2277,SDSS J000013.54+255418.6 [de]
2278,SDSS J000013.54+255418.6 [de]
2279,SDSS J000013.54+255418.6 [de]
2280,SDSS J000013.54+255418.6 [de]
2281,SDSS J000013.54+255418.6 [de]
2282,SDSS J000013.54+255418.6 [de]
2283,SDSS J000013.54+255418.6 [de]
2284,SDSS J000013.54+255418.6 [de]
2285,SDSS J000013.54+255418.6 [de]
2286,SDSS J000013.54+255418.6 [de]
2287,SDSS J000013.54+255418.6 [de]
2288,SDSS J000013.54+255418.6 [de]
2289,SDSS J000013.54+255418.6 [de]
2290,SDSS J000013.54+255418.6 [de]
2291,SDSS J000013.54+255418.6 [de]
2292,SDSS J000013.54+255418.6 [de]
2293,SDSS J000013.54+255418.6 [de]
2294,SDSS J000013.54+255418.6 [de]
2295,SDSS J000013.54+255418.6 [de]
2296,SDSS J000013.54+255418.6 [de]
2297,SDSS J000013.54+255418.6 [de]
2298,SDSS J000013.54+255418.6 [de]
2299,SDSS J000013.54+255418.6 [de]
2300,SDSS J000013.54+255418.6 [de]
2301,SDSS J000013.54+255418.6 [de]
2302,SDSS J000013.54+255418.6 [de]
2303,SDSS J000013.54+255418.6 [de]
2304,SDSS J000013.54+255418.6 [de]
2305,SDSS J000013.54+255418.6 [de]
2306,SDSS J000013.54+255418.6 [de]
2307,SDSS J000013.54+255418.6 [de]
2308,SDSS J000013.54+255418.6 [de]
2309,SDSS J000013.54+255418.6 [de]
2310,SDSS J000013.54+255418.6 [de]
2311,SDSS J000013.54+255418.6 [de]
2312,SDSS J000013.54+255418.6 [de]
2313,SDSS J000013.54+255418.6 [de]
2314,SDSS J000013.54+255418.6 [de]
2315,SDSS J000013.54+255418.6 [de]
2316,SDSS J000013.54+255418.6 [de]
2317,SDSS J000013.54+255418.6 [de]
2318,SDSS J000013.54+255418.6 [de]
2319,SDSS J000013.54+255418.6 [de]
2320,SDSS J000013.54+255418.6 [de]
2321,SDSS J000013.54+255418.6 [de]
2322,SDSS J000013.54+255418.6 [de]
2323,SDSS J000013.54+255418.6 [de]
2324,SDSS J000013.54+255418.6 [de]
2325,SDSS J000013.54+255418.6 [de]
2326,SDSS J000013.54+255418.6 [de]
2327,SDSS J000013.54+255418.6 [de]
2328,SDSS J000013.54+255418.6 [de]
2329,SDSS J000013.54+255418.6 [de]
2330,SDSS J000013.54+255418.6 [de]
2331,SDSS J000013.54+255418.6 [de]
2332,SDSS J000013.54+255418.6 [de]
2333,SDSS J000013.54+255418.6 [de]
2334,SDSS J000013.54+255418.6 [de]
2335,SDSS J000013.54+255418.6 [de]
2336,SDSS J000013.54+255418.6 [de]
2337,SDSS J000013.54+255418.6 [de]
2338,SDSS J000013.54+255418.6 [de]
2339,SDSS J000013.54+255418.6 [de]
2340,SDSS J000013.54+255418.6 [de]
2341,SDSS J000013.54+255418.6 [de]
2342,SDSS J000013.54+255418.6 [de]
2343,SDSS J000013.54+255418.6 [de]
2344,SDSS J000013.54+255418.6 [de]
2345,SDSS J000013.54+255418.6 [de]
2346,SDSS J000013.54+255418.6 [de]
2347,SDSS J000013.54+255418.6 [de]
2348,SDSS J000013.54+255418.6 [de]
2349,SDSS J000013.54+255418.6 [de]
2350,SDSS J000013.54+255418.6 [de]
2351,SDSS J000013.54+255418.6 [de]
2352,SDSS J000013.54+255418.6 [de]
2353,SDSS J000013.54+255418.6 [de]
2354,SDSS J000013.54+255418.6 [de]
2355,SDSS J000013.54+255418.6 [de]
2356,SDSS J000013.54+255418.6 [de]
2357,SDSS J000013.54+255418.6 [de]
2358,SDSS J000013.54+255418.6 [de]
2359,SDSS J000013.54+255418.6 [de]
2360,SDSS J000013.54+255418.6 [de]
2361,SDSS J000013.54+255418.6 [de]
2362,SDSS J000013.54+255418.6 [de]
2363,SDSS J000013.54+255418.6 [de]
2364,SDSS J000013.54+255418.6 [de]
2365,SDSS J000013.54+255418.6 [de]
2366,SDSS J000013.54+255418.6 [de]
2367,SDSS J000013.54+255418.6 [de]
2368,SDSS J000013.54+255418.6 [de]
2369,SDSS J000013.54+255418.6 [de]
2370,SDSS J000013.54+255418.6 [de]
2371,SDSS J000013.54+255418.6 [de]
2372,SDSS J000013.54+255418.6 [de]
2373,SDSS J000013.54+255418.6 [de]
2374,SDSS J000013.54+255418.6 [de]
2375,SDSS J000013.54+255418.6 [de]
2376,SDSS J000013.54+255418.6 [de]
2377,SDSS J000013.54+255418.6 [de]
2378,SDSS J000013.54+255418.6 [de]
2379,SDSS J000013.54+255418.6 [de]
2380,SDSS J000013.54+255418.6 [de]
2381,SDSS J000013.54+255418.6 [de]
2382,SDSS J000013.54+255418.6 [de]
2383,SDSS J000013.54+255418.6 [de]
2384,SDSS J000013.54+255418.6 [de]
2385,SDSS J000013.54+255418.6 [de]
2386,SDSS J000013.54+255418.6 [de]
2387,SDSS J000013.54+255418.6 [de]
2388,SDSS J000013.54+255418.6 [de]
2389,SDSS J000013.54+255418.6 [de]
2390,SDSS J000013.54+255418.6 [de]
2391,SDSS J000013.54+255418.6 [de]
2392,SDSS J000013.54+255418.6 [de]
2393,SDSS J000013.54+255418.6 [de]
2394,SDSS J000013.54+255418.6 [de]
2395,SDSS J000013.54+255418.6 [de]
2396,SDSS J000013.54+255418.6 [de]
2397,SDSS J000013.54+255418.6 [de]
2398,SDSS J000013.54+255418.6 [de]
2399,SDSS J000013.54+255418.6 [de]
2400,SDSS J000013.54+255418.6 [de]
2401,SDSS J000013.54+255418.6 [de]
2402,SDSS J000013.54+255418.6 [de]
2403,SDSS J000013.54+255418.6 [de]
2404,SDSS J000013.54+255418.6 [de]
2405,SDSS J000013.54+255418.6 [de]
2406,SDSS J000013.54+255418.6 [de]
2407,SDSS J000013.54+255418.6 [de]
2408,SDSS J000013.54+255418.6 [de]
2409,SDSS J000013.54+255418.6 [de]
2410,SDSS J000013.54+255418.6 [de]
2411,SDSS J000013.54+255418.6 [de]
2412,SDSS J000013.54+255418.6 [de]
2413,SDSS J000013.54+255418.6 [de]
2414,SDSS J000013.54+255418.6 [de]
2415,SDSS J000013.54+255418.6 [de]
2416,SDSS J000013.54+255418.6 [de]
2417,SDSS J000013.54+255418.6 [de]
2418,SDSS J000013.54+255418.6 [de]
2419,SDSS J000013.54+255418.6 [de]
2420,SDSS J000013.54+255418.6 [de]
2421,SDSS J000013.54+255418.6 [de]
2422,SDSS J000013.54+255418.6 [de]
2423,SDSS J000013.54+255418.6 [de]
2424,SDSS J000013.54+255418.6 [de]
2425,SDSS J000013.54+255418.6 [de]
2426,SDSS J000013.54+255418.6 [de]
2427,SDSS J000013.54+255418.6 [de]
2428,SDSS J000013.54+255418.6 [de]
2429,SDSS J000013.54+255418.6 [de]
2430,SDSS J000013.54+255418.6 [de]
2431,SDSS J000013.54+255418.6 [de]
2432,SDSS J000013.54+255418.6 [de]
2433,SDSS J000013.54+255418.6 [de]
2434,SDSS J000013.54+255418.6 [de]
2435,SDSS J000013.54+255418.6 [de]
2436,SDSS J000013.54+255418.6 [de]
2437,SDSS J000013.54+255418.6 [de]
2438,SDSS J000013.54+255418.6 [de]
2439,SDSS J000013.54+255418.6 [de]
2440,SDSS J000013.54+255418.6 [de]
2441,SDSS J000013.54+255418.6 [de]
2442,SDSS J000013.54+255418.6 [de]
2443,SDSS J000013.54+255418.6 [de]
2444,SDSS J000013.54+255418.6 [de]
2445,SDSS J000013.54+255418.6 [de]
2446,SDSS J000013.54+255418.6 [de]
2447,SDSS J000013.54+255418.6 [de]
2448,SDSS J000013.54+255418.6 [de]
2449,SDSS J000013.54+255418.6 [de]
2450,SDSS J000013.54+255418.6 [de]
2451,SDSS J000013.54+255418.6 [de]
2452,SDSS J000013.54+255418.6 [de]
2453,SDSS J000013.54+255418.6 [de]
2454,SDSS J000013.54+255418.6 [de]
2455,SDSS J000013.54+255418.6 [de]
2456,SDSS J000013.54+255418.6 [de]
2457,SDSS J000013.54+255418.6 [de]
2458,SDSS J000013.54+255418.6 [de]
2459,SDSS J000013.54+255418.6 [de]
2460,SDSS J000013.54+255418.6 [de]
2461,SDSS J000013.54+255418.6 [de]
2462,SDSS J000013.54+255418.6 [de]
2463,SDSS J000013.54+255418.6 [de]
2464,SDSS J000013.54+255418.6 [de]
2465,SDSS J000013.54+255418.6 [de]
2466,SDSS J000013.54+255418.6 [de]
2467,SDSS J000013.54+255418.6 [de]
2468,SDSS J000013.54+255418.6 [de]
2469,SDSS J000013.54+255418.6 [de]
2470,SDSS J000013.54+255418.6 [de]
2471,SDSS J000013.54+255418.6 [de]
2472,SDSS J000013.54+255418.6 [de]
2473,SDSS J000013.54+255418.6 [de]
2474,SDSS J000013.54+255418.6 [de]
2475,SDSS J000013.54+255418.6 [de]
2476,SDSS J000013.54+255418.6 [de]
2477,SDSS J000013.54+255418.6 [de]
2478,SDSS J000013.54+255418.6 [de]
2479,SDSS J000013.54+255418.6 [de]
2480,SDSS J000013.54+255418.6 [de]
2481,SDSS J000013.54+255418.6 [de]
2482,SDSS J000013.54+255418.6 [de]
2483,SDSS J000013.54+255418.6 [de]
2484,SDSS J000013.54+255418.6 [de]
2485,SDSS J000013.54+255418.6 [de]
2486,SDSS J000013.54+255418.6 [de]
2487,SDSS J000013.54+255418.6 [de]
2488,SDSS J000013.54+255418.6 [de]
2489,SDSS J000013.54+255418.6 [de]
2490,SDSS J000013.54+255418.6 [de]
2491,SDSS J000013.54+255418.6 [de]
2492,SDSS J000013.54+255418.6 [de]
2493,SDSS J000013.54+255418.6 [de]
2494,SDSS J000013.54+255418.6 [de]
2495,SDSS J000013.54+255418.6 [de]
2496,SDSS J000013.54+255418.6 [de]
2497,SDSS J000013.54+255418.6 [de]
2498,SDSS J000013.54+255418.6 [de]
2499,SDSS J000013.54+255418.6 [de]
2500,SDSS J000013.54+255418.6 [de]
2501,SDSS J000013.54+255418.6 [de]
2502,SDSS J000013.54+255418.6 [de]
2503,SDSS J000013.54+255418.6 [de]
2504,SDSS J000013.54+255418.6 [de]
2505,SDSS J000013.54+255418.6 [de]
2506,SDSS J000013.54+255418.6 [de]
2507,SDSS J000013.54+255418.6 [de]
2508,SDSS J000013.54+255418.6 [de]
2509,SDSS J000013.54+255418.6 [de]
2510,SDSS J000013.54+255418.6 [de]
2511,SDSS J000013.54+255418.6 [de]
2512,SDSS J000013.54+255418.6 [de]
2513,SDSS J000013.54+255418.6 [de]
2514,SDSS J000013.54+255418.6 [de]
2515,SDSS J000013.54+255418.6 [de]
2516,SDSS J000013.54+255418.6 [de]
2517,SDSS J000013.54+255418.6 [de]
2518,SDSS J000013.54+255418.6 [de]
2519,SDSS J000013.54+255418.6 [de]
2520,SDSS J000013.54+255418.6 [de]
2521,SDSS J000013.54+255418.6 [de]
2522,SDSS J000013.54+255418.6 [de]
2523,SDSS J000013.54+255418.6 [de]
2524,SDSS J000013.54+255418.6 [de]
2525,SDSS J000013.54+255418.6 [de]
2526,SDSS J000013.54+255418.6 [de]
2527,SDSS J000013.54+255418.6 [de]
2528,SDSS J000013.54+255418.6 [de]
2529,SDSS J000013.54+255418.6 [de]
2530,SDSS J000013.54+255418.6 [de]
2531,SDSS J000013.54+255418.6 [de]
2532,SDSS J000013.54+255418.6 [de]
2533,SDSS J000013.54+255418.6 [de]
2534,SDSS J000013.54+255418.6 [de]
2535,SDSS J000013.54+255418.6 [de]
2536,SDSS J000013.54+255418.6 [de]
2537,SDSS J000013.54+255418.6 [de]
2538,SDSS J000013.54+255418.6 [de]
2539,SDSS J000013.54+255418.6 [de]
2540,SDSS J000013.54+255418.6 [de]
2541,SDSS J000013.54+255418.6 [de]
2542,SDSS J000013.54+255418.6 [de]
2543,SDSS J000013.54+255418.6 [de]
2544,SDSS J000013.54+255418.6 [de]
2545,SDSS J000013.54+255418.6 [de]
2546,SDSS J000013.54+255418.6 [de]
2547,SDSS J000013.54+255418.6 [de]
2548,SDSS J000013.54+255418.6 [de]
2549,SDSS J000013.54+255418.6 [de]
2550,SDSS J000013.54+255418.6 [de]
2551,SDSS J000013.54+255418.6 [de]
2552,SDSS J000013.54+255418.6 [de]
2553,SDSS J000013.54+255418.6 [de]
2554,SDSS J000013.54+255418.6 [de]
2555,SDSS J000013.54+255418.6 [de]
2556,SDSS J000013.54+255418.6 [de]
2557,SDSS J000013.54+255418.6 [de]
2558,SDSS J000013.54+255418.6 [de]
2559,SDSS J000013.54+255418.6 [de]
2560,SDSS J000013.54+255418.6 [de]
2561,SDSS J000013.54+255418.6 [de]
2562,SDSS J000013.54+255418.6 [de]
2563,SDSS J000013.54+255418.6 [de]
2564,SDSS J000013.54+255418.6 [de]
2565,SDSS J000013.54+255418.6 [de]
2566,SDSS J000013.54+255418.6 [de]
2567,SDSS J000013.54+255418.6 [de]
2568,SDSS J000013.54+255418.6 [de]
2569,SDSS J000013.54+255418.6 [de]
2570,SDSS J000013.54+255418.6 [de]
2571,SDSS J000013.54+255418.6 [de]
2572,SDSS J000013.54+255418.6 [de]
2573,SDSS J000013.54+255418.6 [de]
2574,SDSS J000013.54+255418.6 [de]
2575,SDSS J000013.54+255418.6 [de]
2576,SDSS J000013.54+255418.6 [de]
2577,SDSS J000013.54+255418.6 [de]
2578,SDSS J000013.54+255418.6 [de]
2579,SDSS J000013.54+255418.6 [de]
2580,SDSS J000013.54+255418.6 [de]
2581,SDSS J000013.54+255418.6 [de]
2582,SDSS J000013.54+255418.6 [de]
2583,SDSS J000013.54+255418.6 [de]
2584,SDSS J000013.54+255418.6 [de]
2585,SDSS J000013.54+255418.6 [de]
2586,SDSS J000013.54+255418.6 [de]
2587,SDSS J000013.54+255418.6 [de]
